index_,index,customer_city,customer_state,customer_zip_code_prefix,id,most_voted_class,most_voted_subclass,order_aproved_at,order_delivered_customer_date,order_estimated_delivery_date,order_freight_value,order_items_qty,order_products_value,order_purchase_timestamp,order_sellers_qty,order_status,product_category_name,product_description_length,product_name_length,product_photos_qty,review_answer_timestamp,review_comment_message,review_creation_date,review_score,votes_before_estimate,votes_delayed,votes_low_quality,votes_not_as_anounced,votes_other_delivery,votes_other_order,votes_partial_delivery,votes_return,votes_satisfied
1975,1975,RIO DE JANEIRO,RJ,227,1976,problemas_de_entrega,atrasado,2017-09-05 14:24:32.977369,2017-09-27 18:03:05.399240,2017-09-27 00:00:00.000000,17.86,1,447.99,2017-09-05 14:11:45,6,delivered,informatica_acessorios,695,60,1,2017-10-09 09:22:04,o impressionante é q diz no rastreamento q foi entregue mas não chegou nada e ninguém sabe onde está os toners,2017-09-28 00:00:00,1,0,2,0,0,1,0,0,0,0
1976,1976,RIO DE JANEIRO,RJ,219,1977,satisfeito_com_pedido,satisfeito,2017-08-23 10:15:55.361164,2017-08-24 21:23:09.657463,2017-09-15 00:00:00.000000,2.63,1,36.9,2017-08-23 10:07:22,6,delivered,bebes,497,37,4,2017-08-29 01:52:36,otimo,2017-08-25 00:00:00,5,0,0,0,0,0,0,0,0,3
1977,1977,Sao Caetano do Sul,SP,95,1978,satisfeito_com_pedido,satisfeito,2017-10-20 15:14:52.286854,2017-10-27 19:41:08.061598,2017-11-08 00:00:00.000000,33.68,1,699.0,2017-10-20 14:59:03,1,delivered,eletrodomesticos_2,1382,52,2,2017-10-30 01:38:11,ainda nao testei o produto mas a compra e entrega foram ok,2017-10-28 00:00:00,5,0,0,0,0,0,0,0,0,3
1978,1978,Maringa,PR,870,1979,satisfeito_com_pedido,satisfeito,2017-10-06 11:28:18.659775,2017-10-19 13:23:58.862468,2017-11-07 00:00:00.000000,15.73,1,140.0,2017-10-06 11:18:05,1,delivered,telefonia,762,57,3,2017-10-20 18:24:15,produto de boa qualidade e ecxelente performance,2017-10-20 00:00:00,5,0,0,0,0,0,0,0,0,3
1979,1979,Alvinopolis,MG,359,1980,satisfeito_com_pedido,satisfeito,2018-01-10 10:32:22.962878,2018-01-15 15:48:25.520543,2018-02-07 00:00:00.000000,16.39,1,89.99,2018-01-08 20:56:46,1,delivered,beleza_saude,492,59,3,2018-01-17 18:49:30,muito satisfeito com a compra e o prazo de entrega indicarei a loja para outras pessoas,2018-01-16 00:00:00,5,1,0,0,0,0,0,0,0,2
1980,1980,RIO DE JANEIRO,RJ,207,1981,problemas_de_entrega,atrasado,2017-11-24 19:12:27.180340,,2017-12-14 00:00:00.000000,16.81,1,79.9,2017-11-24 15:42:20,1,invoiced,cama_mesa_banho,2375,58,6,2017-12-18 13:21:13,meu prazo de entrega era 14 12 17 e hoje ja e dia 18 12 17 e nem sinal,2017-12-16 00:00:00,2,0,3,0,0,0,0,0,0,0
1981,1981,Sao Paulo,SP,58,1982,satisfeito_com_pedido,satisfeito,2017-10-18 12:28:16.204450,2017-10-25 19:08:55.792294,2017-10-30 00:00:00.000000,11.9,1,99.99,2017-10-18 12:11:38,1,delivered,cool_stuff,1012,54,1,2017-10-28 15:43:56,meu produto chegou na data correta,2017-10-26 00:00:00,5,0,0,0,0,0,0,0,0,3
1982,1982,Florianopolis,SC,880,1983,satisfeito_com_pedido,satisfeito,2017-03-30 15:15:14.692458,2017-04-20 10:30:11.861653,2017-04-24 00:00:00.000000,16.16,1,135.0,2017-03-30 15:04:55,1,delivered,perfumaria,489,53,2,2017-05-05 02:10:35,otima loja adoro comprar nas lannister,2017-04-21 00:00:00,3,0,0,0,0,0,0,0,0,3
1983,1983,Lagoa Vermelha,RS,953,1984,satisfeito_com_pedido,satisfeito,2017-06-06 21:45:13.057698,2017-06-19 14:41:48.496109,2017-07-03 00:00:00.000000,16.25,1,69.9,2017-06-06 21:31:50,1,delivered,cama_mesa_banho,689,58,1,2017-06-22 02:01:49,otima,2017-06-20 00:00:00,5,0,0,0,0,0,0,0,0,3
1984,1984,Sao Paulo,SP,45,1985,problemas_de_qualidade,baixa_qualidade,2017-06-13 16:50:24.861570,2017-06-26 10:03:43.758163,2017-07-04 00:00:00.000000,11.85,1,22.0,2017-06-13 16:38:14,1,delivered,informatica_acessorios,690,59,1,2017-06-29 23:16:13,foi vendido um produto como sendo original e veio uma imitação,2017-06-27 00:00:00,1,0,0,3,0,0,0,0,0,0
1985,1985,Bicas,MG,366,1986,satisfeito_com_pedido,satisfeito,2017-09-24 20:25:41.884096,2017-10-03 19:05:45.995863,2017-10-25 00:00:00.000000,15.15,1,56.99,2017-09-24 20:14:30,2,delivered,perfumaria,1003,48,4,2017-10-10 17:49:57,fiquei muito satisfeita,2017-10-04 00:00:00,5,0,0,0,0,0,0,0,0,3
1986,1986,Ibotirama,BA,475,1987,satisfeito_com_pedido,antes_prazo,2018-01-11 19:34:28.711258,2018-01-24 00:45:07.000501,2018-02-09 00:00:00.000000,16.79,1,49.0,2018-01-11 19:23:45,1,delivered,telefonia,440,61,1,2018-01-29 15:21:08,recebi antes da data e ótimo produto,2018-01-24 00:00:00,5,2,0,0,0,0,0,0,0,1
1987,1987,Indaiatuba,SP,133,1988,problemas_de_qualidade,baixa_qualidade,2017-10-26 02:56:37.581364,2017-11-01 16:46:23.546415,2017-11-10 00:00:00.000000,12.88,1,134.55,2017-10-24 17:07:47,2,delivered,cama_mesa_banho,231,51,1,2017-11-02 16:44:20,o cobre leito é muito bonito mas depois que lavei ele encolheu um pouco,2017-11-02 00:00:00,4,0,0,2,0,0,0,0,0,1
1988,1988,Barra do Turvo,SP,119,1989,problemas_de_entrega,entrega_parcial,2018-02-05 10:55:24.742376,2018-02-14 20:35:49.461651,2018-03-07 00:00:00.000000,48.63,1,119.0,2018-02-05 10:44:15,4,delivered,pet_shop,764,30,1,2018-02-20 15:12:00,faltou um produto o a guia dupla cinto segurança para dois caes,2018-02-15 00:00:00,1,0,0,0,0,0,0,3,0,0
1989,1989,OSASCO,SP,62,1990,problemas_de_qualidade,devolucao,2017-10-07 08:28:08.920356,2017-10-30 19:48:50.288421,2017-11-06 00:00:00.000000,14.77,1,149.0,2017-10-07 08:15:27,1,delivered,climatizacao,651,55,5,2017-11-01 19:54:10,um absurdo espera de quase trinta dias e vem errado vou devolver,2017-10-31 00:00:00,1,0,1,0,0,0,0,0,2,0
1990,1990,Sao Paulo,SP,28,1991,satisfeito_com_pedido,satisfeito,2017-11-09 10:06:41.107443,2017-11-14 19:59:06.635803,2017-11-29 00:00:00.000000,12.76,1,59.99,2017-11-09 09:45:40,1,delivered,cama_mesa_banho,504,57,1,2017-11-21 12:22:36,compra perfeita,2017-11-15 00:00:00,5,0,0,0,0,0,0,0,0,3
1991,1991,Sao Paulo,SP,45,1992,problemas_de_entrega,atrasado,2017-11-20 21:47:03.968423,,2017-12-01 00:00:00.000000,7.78,1,49.0,2017-11-20 21:36:39,1,canceled,fashion_roupa_masculina,973,43,2,2017-12-04 15:52:31,o produto ainda não foi entregue,2017-12-03 00:00:00,1,0,3,0,0,0,0,0,0,0
1992,1992,Joinville,SC,892,1993,problemas_de_entrega,atrasado,2018-03-03 18:48:30.421788,2018-04-09 22:51:06.135177,2018-03-26 00:00:00.000000,16.79,1,49.9,2018-03-03 18:27:13,1,delivered,beleza_saude,419,27,1,2018-03-28 13:11:19,produto com problema e atraso na entrega tento contato com a loja e ninguém responde,2018-03-28 00:00:00,1,0,2,0,0,0,0,0,1,0
1993,1993,Sao Luis,MA,650,1994,problemas_de_entrega,atrasado,2017-11-25 03:32:49.891614,2018-01-10 20:48:57.010680,2017-12-20 00:00:00.000000,37.97,1,49.0,2017-11-25 00:54:17,1,delivered,ferramentas_jardim,340,58,2,2017-12-22 14:48:47,empresa não da nenhuma satisfação estava contando com a compra muita insatisfação,2017-12-21 00:00:00,1,0,2,0,0,1,0,0,0,0
1994,1994,Guarulhos,SP,71,1995,problemas_de_qualidade,baixa_qualidade,2017-12-31 21:07:00.013694,2018-01-09 14:59:08.674209,2018-02-01 00:00:00.000000,14.1,1,29.99,2017-12-30 21:13:02,1,delivered,bebes,216,50,2,2018-01-10 19:49:28,a kunai e bem frágil na ponta mas meu filho ficou bem feliz com esse presente,2018-01-10 00:00:00,3,0,0,2,0,0,0,0,0,1
1995,1995,Jaguariaiva,PR,842,1996,satisfeito_com_pedido,antes_prazo,2017-09-13 03:15:14.992181,2017-09-18 20:51:47.594345,2017-10-06 00:00:00.000000,15.38,1,89.99,2017-09-12 07:21:14,1,delivered,beleza_saude,492,59,3,2017-09-20 14:22:53,parabens pela responsabilidade e agilidade de entregas muito obrigada,2017-09-19 00:00:00,5,2,0,0,0,0,0,0,0,1
1996,1996,Recife,PE,507,1997,problemas_de_qualidade,diferente_do_anunciado,2017-10-06 11:07:12.396009,2017-10-25 02:22:36.594854,2017-11-06 00:00:00.000000,22.7,1,329.0,2017-10-04 21:47:26,1,delivered,beleza_saude,926,57,1,2017-10-26 00:08:09,produto vendido veio errado uma potência abaixo da que estava no anúncio,2017-10-25 00:00:00,1,0,0,0,3,0,0,0,0,0
1997,1997,Sao Paulo,SP,12,1998,satisfeito_com_pedido,satisfeito,2017-11-24 03:09:47.499682,2017-11-28 17:56:51.381348,2017-12-20 00:00:00.000000,20.0,5,99.5,2017-11-23 10:06:33,1,delivered,alimentos,27,37,1,2017-11-29 22:34:00,serviços de confiança,2017-11-29 00:00:00,5,0,0,0,0,0,0,0,0,3
1998,1998,Palmas,TO,770,1999,problemas_de_qualidade,devolucao,2017-05-20 04:22:48.174663,2017-05-29 04:44:52.398678,2017-06-16 00:00:00.000000,17.72,1,62.8,2017-05-18 17:25:34,1,delivered,market_place,1626,55,1,2017-06-02 03:50:51,o suporte para cartão de memoria não funcionou não encaixa o cartão de memoria,2017-05-30 00:00:00,4,0,0,1,0,0,0,0,2,0
1999,1999,RIO DE JANEIRO,RJ,226,2000,problemas_de_entrega,atrasado,2017-11-29 01:58:09.071094,2018-01-09 21:29:28.064490,2017-12-19 00:00:00.000000,14.1,1,24.62,2017-11-29 01:41:18,1,delivered,utilidades_domesticas,398,49,1,2017-12-22 14:12:01,não recebi o pedido,2017-12-20 00:00:00,1,0,3,0,0,0,0,0,0,0
2000,2000,Carapicuiba,SP,63,2001,problemas_de_qualidade,diferente_do_anunciado,2017-09-09 03:36:32.910323,2017-09-13 19:33:26.804869,2017-09-27 00:00:00.000000,12.72,1,54.9,2017-09-09 03:22:19,1,delivered,brinquedos,74,47,2,2017-09-15 04:28:11,o produto veio com com uma caixa de outro boneco manchado arranhado sem as garras produto não é original ja pedi o cancelamento do produto realmente decepcionado com a lojas lannister,2017-09-14 00:00:00,1,0,0,0,2,0,0,0,1,0
2001,2001,Palmares do Sul,RS,955,2002,satisfeito_com_pedido,antes_prazo,2017-05-26 23:25:14.072177,2017-06-14 15:17:55.458419,2017-06-29 00:00:00.000000,20.91,1,59.99,2017-05-26 23:15:45,1,delivered,moveis_decoracao,413,27,2,2017-06-16 03:03:54,muita rapidez e praticidade na compra os produtos chegaram bem antes do prazo recomendo,2017-06-15 00:00:00,5,3,0,0,0,0,0,0,0,0
2002,2002,Sao Jose dos Campos,SP,122,2003,problemas_de_qualidade,devolucao,2017-11-26 20:32:56.503050,2018-01-13 00:52:33.126555,2017-12-15 00:00:00.000000,11.85,1,16.9,2017-11-26 20:19:37,1,delivered,automotivo,300,58,3,2017-12-18 01:06:05,preciso de auxílio para devolução do valor da compra ou entrega da mercadoria deu uma estrela porque não consegui deixar em branco,2017-12-17 00:00:00,1,0,0,0,0,0,0,0,3,0
2003,2003,Americana,SP,134,2004,problemas_de_entrega,atrasado,2018-01-18 00:11:33.800079,2018-01-30 01:11:44.920065,2018-02-16 00:00:00.000000,2.82,1,89.9,2018-01-18 00:00:32,4,delivered,automotivo,888,33,1,2018-01-31 11:54:23,ainda não recebi este item,2018-01-30 00:00:00,1,0,3,0,0,0,0,0,0,0
2004,2004,Curvelo,MG,357,2005,satisfeito_com_pedido,satisfeito,2017-09-19 04:05:55.303124,2017-09-25 20:10:15.688138,2017-10-11 00:00:00.000000,25.95,1,158.0,2017-09-16 09:34:01,1,delivered,cama_mesa_banho,162,56,5,2017-10-09 17:22:41,sobre a cortina ótima,2017-10-06 00:00:00,5,0,0,0,0,0,0,0,0,3
2005,2005,Salvador,BA,412,2006,problemas_de_qualidade,devolucao,2017-12-20 16:13:23.555882,2018-01-04 22:33:42.039873,2018-01-23 00:00:00.000000,37.37,1,292.5,2017-12-20 16:02:57,1,delivered,fashion_roupa_masculina,648,25,6,2018-01-08 20:02:06,o produto chegou até antes do prazo estipulado mas veio o produto errado aguardando resolução,2018-01-05 00:00:00,3,0,0,0,1,0,0,0,2,0
2006,2006,Almirante Tamandare,PR,835,2007,satisfeito_com_pedido,antes_prazo,2017-10-18 20:26:21.899287,2017-10-31 18:14:49.666347,2017-11-13 00:00:00.000000,27.13,1,115.0,2017-10-17 20:16:38,1,delivered,automotivo,1006,40,2,2017-11-01 23:35:14,chegou antes do prazo,2017-11-01 00:00:00,5,3,0,0,0,0,0,0,0,0
2007,2007,Sao Paulo,SP,21,2008,satisfeito_com_pedido,satisfeito,2018-03-24 12:08:19.557886,2018-04-06 17:22:29.487651,2018-04-06 00:00:00.000000,8.88,1,59.99,2018-03-24 11:54:51,1,delivered,esporte_lazer,1908,63,5,2018-04-09 17:57:05,na foto está bolsa parece maior mas pessoalmente é muito pequenininha porém a qualidade do material parece ser boa e resistente é bonitinha,2018-04-07 00:00:00,3,0,0,0,1,0,0,0,0,2
2008,2008,Vila Velha,ES,291,2009,satisfeito_com_pedido,satisfeito,2017-09-11 13:05:16.894106,2017-09-18 23:04:37.548527,2017-10-03 00:00:00.000000,16.16,1,56.97,2017-09-11 12:49:43,1,delivered,alimentos,919,52,1,2017-09-22 14:02:08,bom dia mais uma vez muito feliz e satisfeita com a qualidade e ótimo atendimento,2017-09-19 00:00:00,5,0,0,0,0,0,0,0,0,3
2009,2009,Sao Paulo,SP,29,2010,,,2017-05-26 02:35:33.172016,2017-05-31 03:37:41.711223,2017-06-21 00:00:00.000000,34.99,1,89.0,2017-05-25 09:00:16,1,delivered,ferramentas_jardim,450,36,1,2017-06-03 22:04:00,denis,2017-06-01 00:00:00,5,0,0,0,0,0,0,0,0,0
2010,2010,Nova Hartz,RS,938,2011,problemas_de_entrega,atrasado,2017-11-17 21:31:03.035917,2017-11-29 20:13:45.199787,2017-12-20 00:00:00.000000,42.16,1,129.99,2017-11-17 19:46:08,4,delivered,cool_stuff,897,33,1,2017-12-04 20:55:07,não recebi meus produtos,2017-11-30 00:00:00,1,0,5,0,0,1,0,0,0,0
2011,2011,Salvador,BA,403,2012,satisfeito_com_pedido,satisfeito,2017-09-14 02:45:16.884041,2017-10-18 14:03:05.258236,2017-10-05 00:00:00.000000,16.03,1,84.99,2017-09-12 22:20:52,1,delivered,perfumaria,1071,59,1,2017-10-16 20:53:03,muito bom gostei de mais no começo eu fiquei com muito mendo mesmo mais agora eu recomendo pra todas as pessoais,2017-10-11 00:00:00,5,0,0,0,0,0,0,0,0,3
2012,2012,Buenopolis,MG,392,2013,problemas_de_qualidade,diferente_do_anunciado,2017-12-02 10:32:31.544341,2017-12-27 19:35:03.356968,2018-01-02 00:00:00.000000,17.88,1,89.9,2017-12-02 10:23:56,1,delivered,brinquedos,249,59,2,2017-12-29 00:16:44,pedir skate masculino veio feminino,2017-12-28 00:00:00,1,0,0,0,3,0,0,0,0,0
2013,2013,Araxa,MG,381,2014,problemas_de_entrega,entrega_parcial,2017-11-10 13:47:00.379972,2017-11-24 19:28:43.496168,2017-12-07 00:00:00.000000,12.24,1,69.9,2017-11-10 13:27:18,12,delivered,cama_mesa_banho,1053,56,1,2017-11-26 12:03:10,fiz um pedido não recebi tudo que comprei só recebi o jogo de toalhas que é de um material péssimo gostaria de saber se vão me reembolsados produtos que não recebi ou vão me enviar,2017-11-25 00:00:00,1,0,0,0,0,0,0,6,0,0
2014,2014,Sao Cristovao,SE,491,2015,satisfeito_com_pedido,antes_prazo,2018-01-25 09:52:54.574432,2018-02-15 11:51:55.479671,2018-02-23 00:00:00.000000,21.15,1,29.0,2018-01-25 09:38:05,1,delivered,relogios_presentes,167,55,3,2018-02-18 18:49:37,o produto foi entregue antes do previsto recomendo,2018-02-16 00:00:00,5,3,0,0,0,0,0,0,0,0
2015,2015,Curitiba,PR,817,2016,problemas_de_qualidade,baixa_qualidade,2017-06-26 10:32:29.845708,2017-06-29 13:32:32.526307,2017-07-19 00:00:00.000000,22.27,1,205.0,2017-06-26 06:40:48,1,delivered,cama_mesa_banho,162,46,5,2017-07-01 02:21:29,entrega em três dias só o produto tapete não agradou,2017-06-30 00:00:00,4,0,0,3,0,0,0,0,0,0
2016,2016,Jundiai,SP,132,2017,satisfeito_com_pedido,satisfeito,2018-01-09 07:17:00.849742,2018-01-12 20:34:05.270027,2018-01-26 00:00:00.000000,7.78,1,20.0,2018-01-07 10:54:10,1,delivered,informatica_acessorios,108,52,4,2018-01-14 01:16:55,a fonte tectoy entrega o que promete a minha raspberrypi 3 modelo b em nenhum momento a fonte tectoy deixou a deseja pois não apareceu o raio e nem o quadrado colorido recomendo o produto,2018-01-13 00:00:00,5,0,0,0,0,0,0,0,0,3
2017,2017,Santos,SP,110,2018,satisfeito_com_pedido,satisfeito,2018-02-10 15:48:23.439044,2018-03-06 23:18:57.902435,2018-03-08 00:00:00.000000,12.61,1,67.9,2018-02-10 15:26:55,1,delivered,automotivo,888,33,1,2018-03-10 12:15:48,tudo ok,2018-03-07 00:00:00,4,0,0,0,0,0,0,0,0,3
2018,2018,RIO DE JANEIRO,RJ,227,2019,problemas_de_entrega,outro_entrega,2018-02-23 02:31:11.672558,2018-03-24 12:51:36.216103,2018-03-13 00:00:00.000000,63.52,2,287.8,2018-02-21 17:35:00,1,delivered,informatica_acessorios,503,42,1,2018-03-27 15:06:25,informaram que o produto foi entregue em 24 3 não confirmo a informação peço informar local horario e quem recebeu,2018-03-17 00:00:00,1,0,1,0,0,2,0,0,0,0
2019,2019,RIO DE JANEIRO,RJ,227,2020,satisfeito_com_pedido,satisfeito,2017-11-17 00:35:24.471886,2017-11-23 21:38:41.213613,2017-12-07 00:00:00.000000,14.6,1,34.9,2017-11-17 00:23:41,4,delivered,fashion_bolsas_e_acessorios,360,40,5,2017-11-27 12:32:00,os produtos tem bom acabamento e são bonitos recomendo,2017-11-24 00:00:00,4,0,0,0,0,0,0,0,0,3
2020,2020,Sao Paulo,SP,37,2021,problemas_de_entrega,entrega_parcial,2017-12-19 17:16:19.605723,2017-12-22 23:23:30.359525,2018-01-05 00:00:00.000000,19.46,1,38.0,2017-12-16 21:03:22,3,delivered,relogios_presentes,171,57,2,2017-12-26 21:19:56,gostei dos relógios mas a minha decepção foi na entrega faltou o relógio de pingente folha,2017-12-23 00:00:00,1,0,0,0,1,0,0,2,0,0
2021,2021,BRASILIA,DF,719,2022,satisfeito_com_pedido,satisfeito,2017-07-17 10:25:08.932602,2017-07-27 18:27:47.911425,2017-08-10 00:00:00.000000,16.29,1,75.02,2017-07-17 10:13:59,1,delivered,moveis_decoracao,554,57,2,2017-07-29 03:59:45,ok,2017-07-28 00:00:00,4,0,0,0,0,0,0,0,0,3
2022,2022,SAO PAULO,SP,80,2023,satisfeito_com_pedido,satisfeito,2017-08-22 20:35:19.871477,2017-09-02 12:03:27.968743,2017-09-18 00:00:00.000000,21.43,1,134.9,2017-08-22 20:21:56,1,delivered,cama_mesa_banho,744,60,2,2017-09-04 22:18:29,muito obrigada,2017-09-03 00:00:00,5,0,0,0,0,0,0,0,0,3
2023,2023,Santo Angelo,RS,988,2024,satisfeito_com_pedido,satisfeito,2017-09-14 09:15:15.189699,2017-10-02 17:28:17.235846,2017-10-10 00:00:00.000000,97.14,6,365.94,2017-09-12 15:08:30,1,delivered,moveis_decoracao,1314,57,2,2017-10-08 19:17:31,ok,2017-10-08 00:00:00,4,0,0,0,0,0,0,0,0,3
2024,2024,Aracruz,ES,291,2025,problemas_de_entrega,atrasado,2017-12-04 17:07:57.225826,2017-12-21 17:44:23.948684,2018-01-08 00:00:00.000000,15.1,1,9.32,2017-12-04 15:07:09,1,delivered,artigos_de_natal,265,54,1,2018-01-05 01:35:13,muito linda demorou muito em chegar até meu endereço mais valeu a pena linda,2018-01-04 00:00:00,5,0,2,0,0,0,0,0,0,1
2025,2025,Salvador,BA,416,2026,,,2017-12-11 11:51:04.722694,2017-12-18 18:07:02.902266,2018-01-10 00:00:00.000000,19.03,1,70.0,2017-12-11 11:37:37,1,delivered,cool_stuff,2413,44,1,2017-12-20 00:00:06,o fone não é original lg e veio faltando componentes só avaliei com uma estrela porque o sistema não aceita zerar,2017-12-19 00:00:00,1,0,0,1,1,0,0,0,1,0
2026,2026,Belo Horizonte,MG,305,2027,satisfeito_com_pedido,satisfeito,2018-01-13 05:04:16.679530,2018-01-22 20:47:11.356226,2018-02-06 00:00:00.000000,17.95,1,99.9,2018-01-13 02:27:33,1,delivered,cama_mesa_banho,273,55,1,2018-01-24 06:15:31,dentre do esperado,2018-01-23 00:00:00,4,0,0,0,0,0,0,0,0,3
2027,2027,Sao Goncalo,RJ,247,2028,satisfeito_com_pedido,satisfeito,2017-04-07 22:30:17.398817,2017-05-07 11:14:37.100835,2017-05-10 00:00:00.000000,16.47,1,179.99,2017-04-07 22:17:16,1,delivered,ferramentas_jardim,486,60,4,2017-05-11 01:41:46,lustre lindo só pensei que era maior mas recomendo muito bonito e meigo,2017-05-08 00:00:00,5,0,0,0,0,0,0,0,0,3
2028,2028,Dois Vizinhos,PR,856,2029,satisfeito_com_pedido,antes_prazo,2017-10-18 02:56:26.518425,2017-10-24 19:06:51.387896,2017-11-08 00:00:00.000000,15.1,1,40.0,2017-10-16 20:19:18,1,delivered,esporte_lazer,1113,52,2,2017-10-26 15:26:30,o produto foi entregue bem antes do prazo e na hora da compra achei todas as explicações necessárias para tomar a decisão muito bom,2017-10-25 00:00:00,5,2,0,0,0,0,0,0,0,1
2029,2029,Sao Paulo,SP,29,2030,problemas_de_entrega,atrasado,2018-01-03 09:46:59.789280,2018-01-17 21:09:21.129260,2018-01-19 00:00:00.000000,11.83,1,89.9,2018-01-03 09:38:12,1,delivered,moveis_decoracao,701,56,5,2018-01-19 15:48:42,não recebi o produto como posso saber a pessoa que recebeu,2018-01-18 00:00:00,1,0,2,0,0,1,0,0,0,0
2030,2030,Sao Paulo,SP,24,2031,satisfeito_com_pedido,antes_prazo,2017-07-11 04:04:00.036291,2017-07-12 21:52:37.530027,2017-07-21 00:00:00.000000,16.54,2,59.8,2017-07-08 10:01:37,1,delivered,esporte_lazer,1089,49,1,2017-07-16 15:32:28,o produto chegou bem antes do prazo três dias após a confirmação do pagamento veio bem embalado bem protegido o pote com as capsulas veio lacrado e também é bem seguro e firme parabéns as lannister,2017-07-13 00:00:00,5,3,0,0,0,0,0,0,0,0
2031,2031,RIO DE JANEIRO,RJ,213,2032,problemas_de_entrega,atrasado,2017-11-25 05:52:24.780118,2017-12-30 14:35:07.033337,2017-12-14 00:00:00.000000,14.13,1,54.9,2017-11-24 11:22:56,1,delivered,utilidades_domesticas,377,57,3,2017-12-18 01:26:27,o produto não foi entregue e está atrasado por mais que não seja culpa da loja mandei email pedindo informações e nada me foi respondido,2017-12-17 00:00:00,1,0,3,0,0,0,0,0,0,0
2032,2032,SAO PAULO,SP,82,2033,satisfeito_com_pedido,antes_prazo,2017-08-17 02:12:13.831400,2017-08-21 19:17:33.426256,2017-09-06 00:00:00.000000,14.09,1,369.9,2017-08-16 23:47:01,1,delivered,malas_acessorios,758,18,7,2017-08-23 03:38:33,o produto chegou com agilidade,2017-08-22 00:00:00,5,2,0,0,0,0,0,0,0,1
2033,2033,Guarulhos,SP,72,2034,satisfeito_com_pedido,satisfeito,2017-09-22 11:45:22.473706,2017-09-25 19:23:27.865012,2017-10-23 00:00:00.000000,9.37,1,79.0,2017-09-21 08:17:13,1,delivered,beleza_saude,899,32,1,2017-09-27 02:03:04,só posso falar sobre o produto quando começar a usá lo o que ocorrerá apenas no próximo final de semana mas até o momento posso dizer que o atendimento foi top,2017-09-26 00:00:00,5,0,0,0,0,0,0,0,0,3
2034,2034,Londrina,PR,860,2035,satisfeito_com_pedido,satisfeito,2017-12-10 15:30:12.116696,2017-12-19 01:14:07.320890,2018-01-11 00:00:00.000000,17.13,1,339.9,2017-12-10 15:13:52,1,delivered,relogios_presentes,1326,46,6,2017-12-20 15:08:51,maravilhoso este produto,2017-12-19 00:00:00,5,0,0,0,0,0,0,0,0,3
2035,2035,Rio Branco,AC,699,2036,satisfeito_com_pedido,satisfeito,2017-08-05 03:05:12.596556,2017-08-17 22:04:22.753928,2017-09-08 00:00:00.000000,25.38,1,39.5,2017-08-04 12:40:33,1,delivered,esporte_lazer,833,59,6,2017-08-19 16:14:21,produto muito bom,2017-08-18 00:00:00,5,0,0,0,0,0,0,0,0,3
2036,2036,Sao Paulo,SP,58,2037,problemas_de_entrega,atrasado,2017-11-14 01:46:23.840230,2017-12-23 16:58:32.171582,2017-12-04 00:00:00.000000,32.15,1,159.99,2017-11-14 01:30:11,1,delivered,bebes,621,56,1,2017-12-07 22:04:21,preciso do produto quero um retorno ou vou cancelar a compra muita demora,2017-12-06 00:00:00,1,0,3,0,0,0,0,0,0,0
2037,2037,Linhares,ES,299,2038,satisfeito_com_pedido,satisfeito,2018-03-07 02:15:51.858510,2018-03-15 12:33:27.170015,2018-03-26 00:00:00.000000,19.52,1,78.9,2018-03-06 05:15:27,1,delivered,automotivo,1391,59,3,2018-03-16 22:00:24,entregue no prazo chegou certo,2018-03-16 00:00:00,4,0,0,0,0,0,0,0,0,3
2038,2038,Salvador,BA,403,2039,satisfeito_com_pedido,satisfeito,2017-07-15 16:10:22.931605,2017-08-18 17:57:44.495291,2017-08-16 00:00:00.000000,16.52,1,154.99,2017-07-15 16:01:02,1,delivered,moveis_escritorio,1173,63,1,2017-08-19 17:57:32,atendeu às expectativas e a necessidade do momento,2017-08-18 00:00:00,5,0,0,0,0,0,0,0,0,3
